timestamp,location_id,traffic_volume,avg_vehicle_speed,vehicle_count_cars,vehicle_count_trucks,vehicle_count_bikes,weather_condition,temperature,humidity,accident_reported,signal_status,hour,minute,day_of_week,is_peak_hour,queue_length,vehicle_density,congestion_index,heavy_vehicle_ratio,bike_ratio,weather_impact,weather_Cloudy,weather_Foggy,weather_Rainy,weather_Sunny,weather_Windy,signal_Green,signal_Red,signal_Yellow
2024-01-01 16:16:00,1.0,0.4061181434599156,0.265354102485582,0.48691695108077354,0.33333333333333337,0.36734693877551017,Rainy,0.7588034758387867,0.1716643478433434,0,Yellow,0.6956521739130435,0.2711864406779661,0.0,0.0,0.23611790703931432,0.4623115577889448,0.23611785612843786,0.0813350899324735,0.052956984399020066,0.30481471341377575,False,False,True,False,False,False,False,True
2024-01-01 11:45:00,0.75,0.42194092827004215,0.4311774131336088,0.856655290102389,0.7474747474747475,0.7346938775510203,Rainy,0.6592670764504336,0.4067282607163223,1,Red,0.4782608695652174,0.7627118644067796,0.0,0.0,0.18853353692460462,0.8482412060301509,0.18853348446246312,0.10307078338381978,0.05985398741882428,0.40188558676075037,False,False,True,False,False,False,True,False
2024-01-01 14:32:00,0.0,0.5200421940928269,0.16594193132567903,0.161547212741752,0.8484848484848485,0.32653061224489793,Rainy,0.833673365270333,0.9074210414993451,0,Yellow,0.6086956521739131,0.5423728813559322,0.0,0.0,0.36063858117050923,0.2241206030150754,0.3606385230200828,0.39431431503670034,0.08965406186962734,0.8150261263874091,False,False,True,False,False,False,False,True
2024-01-01 08:38:00,1.0,0.24999999999999997,0.5165698126919789,0.5267349260523322,0.8989898989898991,0.8775510204081632,Rainy,0.08871444242660526,0.8963790521339439,0,Yellow,0.34782608695652173,0.6440677966101694,0.0,1.0,0.10193655453845346,0.578894472361809,0.10193652423860981,0.1779833797804777,0.10264661414136281,0.25431628099267867,False,False,True,False,False,False,False,True
2024-01-02 08:03:00,0.5,0.8765822784810126,0.8040854207323308,0.9647326507394767,0.8383838383838385,0.5102040816326531,Cloudy,0.8568188447714247,0.06176142682509389,0,Red,0.34782608695652173,0.05084745762711865,1.0,1.0,0.2527568292703523,0.9417085427135679,0.2527567393735501,0.10459064371356393,0.03760464406011984,0.2662800772117365,True,False,False,False,False,False,True,False
2024-01-02 07:18:00,0.25,0.43354430379746833,0.4360888872405875,0.3230944254835039,0.36363636363636365,0.6122448979591836,Cloudy,0.47093513575008134,0.6651139316797008,0,Red,0.30434782608695654,0.3050847457627119,1.0,1.0,0.19217164313714535,0.33266331658291465,0.19217158934905892,0.1196645000277069,0.11903394157872615,0.43094465208077937,True,False,False,False,False,False,True,False
2024-01-01 18:56:00,0.25,0.680379746835443,0.8960872691773129,0.29692832764505117,0.5151515151515152,0.8775510204081632,Foggy,0.12069582692196185,0.47255466672684354,0,Red,0.7826086956521738,0.9491525423728814,0.0,1.0,0.18052896398001164,0.3376884422110553,0.18052889771807515,0.16726437898789243,0.1683404454399995,0.16032994328033476,False,True,False,False,False,False,True,False
2024-01-01 22:46:00,0.0,0.6940928270042194,0.8754941171818774,0.6575654152445961,0.4646464646464647,0.3061224489795918,Sunny,0.577541629963054,0.5372491207107253,0,Red,0.9565217391304348,0.7796610169491526,0.0,0.0,0.18756464781474202,0.6231155778894473,0.18756457943188143,0.0858493430539318,0.03341620554335658,0.4304352495160213,False,False,False,True,False,False,True,False
2024-01-01 16:53:00,0.0,0.7056962025316454,0.754032090405422,0.2798634812286689,1.0,0.14285714285714285,Foggy,0.8922450690049435,0.27610113337839004,0,Red,0.6956521739130435,0.8983050847457628,0.0,0.0,0.21363253014386674,0.3346733668341709,0.21363245574806625,0.32730814192441965,0.02762526063922029,0.4243877052362345,False,True,False,False,False,False,True,False
2024-01-02 05:04:00,0.0,0.7194092827004218,0.7968098987309454,0.78839590443686,0.10101010101010102,0.3877551020408163,Windy,0.8870283871006399,0.13064111793039135,0,Green,0.21739130434782608,0.06779661016949153,1.0,0.0,0.20896673351522332,0.7065326633165829,0.20896665945588616,0.016575271642028593,0.03759248071146224,0.32252608785862347,False,False,False,False,True,True,False,False
2024-01-01 02:22:00,0.75,0.47257383966244715,0.012851297951949392,0.1410693970420933,0.25252525252525254,0.836734693877551,Windy,0.8883995741109134,0.9576977363140162,0,Red,0.08695652173913043,0.3728813559322034,0.0,0.0,0.48155765993968,0.17185929648241208,0.48155765442343046,0.1464148945056947,0.28662616770878435,0.8905048655103328,False,False,False,False,True,False,True,False
2024-01-02 08:15:00,0.75,0.4757383966244725,0.6322389629850375,0.1285551763367463,0.9595959595959597,0.1020408163265306,Rainy,0.9161387210419485,0.781113174140609,0,Yellow,0.34782608695652173,0.2542372881355932,1.0,1.0,0.16448053868296958,0.1949748743718593,0.16448048495771608,0.5014553062865119,0.03150397545366921,0.7882416821029522,False,False,True,False,False,False,False,True
2024-01-01 11:46:00,1.0,0.20780590717299577,0.549509236561233,0.9704209328782707,0.4747474747474748,0.16326530612244897,Windy,0.3161632991430959,0.3165050662527473,0,Green,0.4782608695652174,0.7796610169491526,0.0,0.0,0.08195137861121261,0.8934673366834172,0.08195135374627263,0.06228944232818304,0.01265590778731941,0.20190213535692755,False,False,False,False,True,True,False,False
2024-01-01 20:28:00,0.5,0.2816455696202531,0.8368497299934067,0.014789533560864616,0.22222222222222224,0.8571428571428571,Foggy,0.8348038230929262,0.7265722693156811,0,Yellow,0.8695652173913043,0.4745762711864407,0.0,1.0,0.07889670164611295,0.05829145728643217,0.07889667340794526,0.2789430000378706,0.6356657427587412,0.6969318109288049,False,True,False,False,False,False,False,True
2024-01-01 10:24:00,0.25,0.4008438818565401,0.5317325649762905,0.7872582480091013,0.4141414141414142,0.6326530612244897,Cloudy,0.48838620191353116,0.07875416355377729,0,Red,0.43478260869565216,0.4067796610169492,0.0,1.0,0.15695051978755628,0.7487437185929648,0.15695047199290174,0.06431797375737983,0.058049291215719535,0.16417551816165618,True,False,False,False,False,False,True,False
2024-01-01 02:44:00,0.5,0.590717299578059,0.3770413040612385,0.0136518771331058,0.9797979797979799,0.3469387755102041,Windy,0.8738621897110586,0.2766848908687959,0,Red,0.08695652173913043,0.7457627118644068,0.0,0.0,0.28173892231310665,0.10753768844221107,0.2817388481719844,0.8171154352944081,0.17094142956244945,0.41719195496533146,False,False,False,False,True,False,True,False
2024-01-01 18:55:00,0.25,0.7763713080168776,0.22623410281867506,0.10693970420932877,0.6464646464646465,0.3469387755102041,Windy,0.7861685065737736,0.46129116382892754,0,Green,0.7826086956521738,0.9322033898305084,0.0,1.0,0.47008507518328485,0.15678391959798996,0.4700849810455475,0.40365459998941927,0.1279869186957063,0.49758486738149454,False,False,False,False,True,True,False,False
2024-01-01 19:21:00,0.0,0.2837552742616034,0.8981341878569561,0.21843003412969283,0.5454545454545455,0.22448979591836732,Windy,0.5801143202063608,0.5370525906695405,0,Red,0.8260869565217391,0.3559322033898305,0.0,1.0,0.07480514269959457,0.2391959798994975,0.07480511530449153,0.2397609996849633,0.05829941490124243,0.4317524820631585,False,False,False,False,True,False,True,False
2024-01-02 07:14:00,0.0,0.16772151898734175,0.1645397198449725,0.9226393629124005,0.98989898989899,0.42857142857142855,Windy,0.13761115670746543,0.2809434129626276,0,Yellow,0.30434782608695654,0.23728813559322035,1.0,1.0,0.13022528434666786,0.9155778894472363,0.1302252654244656,0.1268723638187664,0.03245241197642478,0.11412605023229777,False,False,False,False,True,False,False,True
2024-01-01 10:56:00,0.0,0.056962025316455694,0.3499833139444086,0.8350398179749715,0.5252525252525253,0.7755102040816326,Foggy,0.7147795588876713,0.7189625011202267,0,Red,0.43478260869565216,0.9491525423728814,0.0,1.0,0.03790940329911503,0.8090452261306533,0.03790939518429129,0.07577491493811386,0.06609862733018164,0.6140843306575237,False,True,False,False,False,False,True,False
2024-01-02 02:44:00,1.0,0.3987341772151899,0.8730295610528237,0.04778156996587031,0.8181818181818182,0.36734693877551017,Rainy,0.08683203540879436,0.30922323510905914,0,Green,0.08695652173913043,0.7457627118644068,1.0,0.0,0.10785569654147781,0.12261306532663319,0.10785565732731356,0.6187620669434569,0.16413375219467907,0.10037161765857866,False,False,True,False,False,True,False,False
